Ticker,Date,MarketOpen,High,Low,MarketClose,Adj Close,Volume,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7
TataMotors,2017-09-14,390.75,406.6000061,390.25,404.3999939,401.9032593,11476571,387.2443542,385.8529968,372.9829407,372.7344666,375.8153381,380.3372803,385.7536011,382.4100908571428,10.372105955591325
TataMotors,2017-09-15,402.8500061,406.75,400.0,401.75,399.2696228,9675506,401.9032593,387.2443542,385.8529968,372.9829407,372.7344666,375.8153381,380.3372803,385.1147112142857,12.070804768231755
TataMotors,2017-09-18,411.8500061,413.0,403.2000122,404.9500122,402.4499207,8966503,399.2696228,401.9032593,387.2443542,385.8529968,372.9829407,372.7344666,375.8153381,388.9196515857143,12.825197305178943
TataMotors,2017-09-19,415.0,427.7000122,414.0,423.6499939,421.0344238,28208471,402.4499207,399.2696228,401.9032593,387.2443542,385.8529968,372.9829407,372.7344666,395.81964547142854,15.400449601088662
TataMotors,2017-09-20,422.75,422.75,413.0,414.7999878,412.2390747,5179160,421.0344238,402.4499207,399.2696228,401.9032593,387.2443542,385.8529968,372.9829407,401.4276646142857,12.589522812787283
TataMotors,2017-09-21,415.3999939,418.4500122,408.7999878,413.6499939,411.0961914,6946502,412.2390747,421.0344238,402.4499207,399.2696228,401.9032593,387.2443542,385.8529968,405.0338352714286,10.884663315446911
TataMotors,2017-09-22,414.0,422.1499939,408.8500061,411.7999878,409.2575684,9781308,411.0961914,412.2390747,421.0344238,402.4499207,399.2696228,401.9032593,387.2443542,408.17858015714285,7.560905092656029
TataMotors,2017-09-25,413.6499939,415.2999878,404.6000061,408.2000122,405.6798401,6957357,409.2575684,411.0961914,412.2390747,421.0344238,402.4499207,399.2696228,401.9032593,408.71809170000006,7.1627538465762575
TataMotors,2017-09-26,409.3999939,413.8999939,403.2999878,411.25,408.710968,5077291,405.6798401,409.2575684,411.0961914,412.2390747,421.0344238,402.4499207,399.2696228,410.06685530000004,5.856941742523703
TataMotors,2017-09-27,413.5,414.25,402.0,404.8999939,402.4002075,4727360,408.710968,405.6798401,409.2575684,411.0961914,412.2390747,421.0344238,402.4499207,410.0597534142857,5.867737243932593
TataMotors,2017-09-28,406.9500122,406.9500122,399.0,401.3999939,398.9217834,4850748,402.4002075,408.710968,405.6798401,409.2575684,411.0961914,412.2390747,421.0344238,406.9008047857143,4.836326654968892
TataMotors,2017-09-29,401.3999939,405.0,397.3999939,401.5,399.0211792,7520906,398.9217834,402.4002075,408.710968,405.6798401,409.2575684,411.0961914,412.2390747,405.012534,4.9828496006029175
TataMotors,2017-10-03,428.0,428.0,415.0,416.0,413.4316711,9696920,399.0211792,398.9217834,402.4002075,408.710968,405.6798401,409.2575684,411.0961914,405.3461739571429,5.508546596795119
TataMotors,2017-10-04,417.5499878,426.0,412.7000122,423.5499878,420.9350586,7663143,413.4316711,399.0211792,398.9217834,402.4002075,408.710968,405.6798401,409.2575684,407.01438684285716,8.06534037255127
TataMotors,2017-10-05,423.0,425.7999878,420.1000061,423.2999878,420.6865845,4606192,420.9350586,413.4316711,399.0211792,398.9217834,402.4002075,408.710968,405.6798401,409.1582074714285,9.515553036173026
TataMotors,2017-10-06,422.0,426.0,416.2000122,424.8500061,422.2270203,5308695,420.6865845,420.9350586,413.4316711,399.0211792,398.9217834,402.4002075,408.710968,411.0890720857143,10.706467484639512
TataMotors,2017-10-09,424.0,432.1000061,423.0499878,425.6000061,422.9724121,4414381,422.2270203,420.6865845,420.9350586,413.4316711,399.0211792,398.9217834,402.4002075,414.0279584571429,10.747315218035691
TataMotors,2017-10-10,425.6000061,428.8999939,421.3999939,423.6000061,420.9847412,5057869,422.9724121,422.2270203,420.6865845,420.9350586,413.4316711,399.0211792,398.9217834,417.17980957142856,8.599320220448023
TataMotors,2017-10-11,424.8999939,424.8999939,414.1000061,415.5,412.9347534,4320451,420.9847412,422.9724121,422.2270203,420.6865845,420.9350586,413.4316711,399.0211792,419.16746302857143,4.169714830285457
TataMotors,2017-10-12,415.5,421.7999878,409.3500061,420.1499939,417.5560303,5442846,412.9347534,420.9847412,422.9724121,422.2270203,420.6865845,420.9350586,413.4316711,419.7566572,3.4541397526433104
TataMotors,2017-10-13,421.0,429.2999878,418.8999939,424.7999878,422.1773376,6969434,417.5560303,412.9347534,420.9847412,422.9724121,422.2270203,420.6865845,420.9350586,419.9341256285714,3.55520948801872
TataMotors,2017-10-16,426.2999878,438.0,425.8500061,437.0499878,434.3517151,8476709,422.1773376,417.5560303,412.9347534,420.9847412,422.9724121,422.2270203,420.6865845,421.88628714285716,6.537854347192738
TataMotors,2017-10-17,435.75,435.75,430.2000122,432.2999878,429.631012,5135763,434.3517151,422.1773376,417.5560303,412.9347534,420.9847412,422.9724121,422.2270203,422.94400024285704,7.17047885204483
TataMotors,2017-10-18,432.25,437.2999878,426.6000061,433.2000122,430.5254822,5539785,429.631012,434.3517151,422.1773376,417.5560303,412.9347534,420.9847412,422.9724121,424.0230102571428,7.722508497481995
TataMotors,2017-10-19,433.0,433.1000061,424.25,426.9500122,424.3140869,1313380,430.5254822,429.631012,434.3517151,422.1773376,417.5560303,412.9347534,420.9847412,424.4986310714285,7.605841675949298
TataMotors,2017-10-23,429.1000061,430.8500061,421.0,422.75,420.1399841,4013418,424.3140869,430.5254822,429.631012,434.3517151,422.1773376,417.5560303,412.9347534,425.5279497428572,6.123057838040892
TataMotors,2017-10-24,422.75,423.7999878,415.0499878,416.0499878,413.4813538,4541742,420.1399841,424.3140869,430.5254822,429.631012,434.3517151,422.1773376,417.5560303,424.9458531,7.119786307931356
TataMotors,2017-10-25,421.0,424.3999939,415.1000061,421.9500122,419.3449402,5666968,413.4813538,420.1399841,424.3140869,430.5254822,429.631012,434.3517151,422.1773376,424.54122490000003,7.379110400331005
TataMotors,2017-10-26,421.7000122,422.3999939,417.0,419.3999939,416.8106689,6207936,419.3449402,413.4813538,420.1399841,424.3140869,430.5254822,429.631012,434.3517151,422.03536115714286,6.406610235037327
TataMotors,2017-10-27,422.0499878,434.3500061,422.0499878,429.8999939,427.2458191,7414741,416.8106689,419.3449402,413.4813538,420.1399841,424.3140869,430.5254822,429.631012,421.6946193142858,5.984844100524258
TataMotors,2017-10-30,428.25,440.9500122,428.25,436.5499878,433.8547668,7675104,427.2458191,416.8106689,419.3449402,413.4813538,420.1399841,424.3140869,430.5254822,422.1702314,6.870368173309879
TataMotors,2017-10-31,438.8500061,438.8500061,427.2999878,428.3999939,425.755127,6214996,433.8547668,427.2458191,416.8106689,419.3449402,413.4813538,420.1399841,424.3140869,422.3760942714286,6.966233516353079
TataMotors,2017-11-01,430.9500122,439.9500122,428.4500122,437.75,435.0473938,7310931,425.755127,433.8547668,427.2458191,416.8106689,419.3449402,413.4813538,420.1399841,424.5057242285714,8.316497992841876
TataMotors,2017-11-02,435.7000122,440.3999939,429.8999939,434.8999939,432.2149658,8262211,435.0473938,425.755127,433.8547668,427.2458191,416.8106689,419.3449402,413.4813538,427.18195451428574,7.103344701086562
TataMotors,2017-11-03,434.0,449.3500061,432.6499939,447.7000122,444.9359741,8116263,432.2149658,435.0473938,425.755127,433.8547668,427.2458191,416.8106689,419.3449402,430.8378165,8.784210889736663
TataMotors,2017-11-06,445.75,468.0,443.5499878,462.8999939,460.0421143,19456789,444.9359741,432.2149658,435.0473938,425.755127,433.8547668,427.2458191,416.8106689,437.0137372714285,11.917146780349631
TataMotors,2017-11-07,458.2000122,465.8999939,450.0499878,451.8500061,449.0603333,13266543,460.0421143,444.9359741,432.2149658,435.0473938,425.755127,433.8547668,427.2458191,440.1300964428572,11.78867191686462
TataMotors,2017-11-08,448.0,455.0,431.2999878,438.2000122,435.4946289,11193613,449.0603333,460.0421143,444.9359741,432.2149658,435.0473938,425.755127,433.8547668,440.3643624571429,11.65876170266416
TataMotors,2017-11-09,442.1000061,450.8999939,425.6499939,440.1499939,437.4325562,40547266,435.4946289,449.0603333,460.0421143,444.9359741,432.2149658,435.0473938,425.755127,442.0325666285715,9.926779754962805
TataMotors,2017-11-10,438.9500122,438.9500122,420.0,422.5499878,419.9411926,22534490,437.4325562,435.4946289,449.0603333,460.0421143,444.9359741,432.2149658,435.0473938,439.87453788571435,12.896267473326503
TataMotors,2017-11-13,423.0,427.5,416.1000061,418.1000061,415.5187073,9857544,419.9411926,437.4325562,435.4946289,449.0603333,460.0421143,444.9359741,432.2149658,437.4893581,15.77231830969463
TataMotors,2017-11-14,418.5499878,421.8500061,410.6499939,414.2999878,411.742157,8987515,415.5187073,419.9411926,437.4325562,435.4946289,449.0603333,460.0421143,444.9359741,432.74738422857143,17.993786938946293
TataMotors,2017-11-15,414.2999878,417.5499878,407.0,408.6499939,406.1270447,9867270,411.742157,415.5187073,419.9411926,437.4325562,435.4946289,449.0603333,460.0421143,425.0452314285714,15.764074627073152
TataMotors,2017-11-16,411.3500061,415.8999939,411.3500061,413.4500122,410.8974304,6291441,406.1270447,411.742157,415.5187073,419.9411926,437.4325562,435.4946289,449.0603333,419.59338815714284,12.291008120729158
TataMotors,2017-11-17,419.4500122,423.4500122,417.0,421.7999878,419.1958313,6191428,410.8974304,406.1270447,411.742157,415.5187073,419.9411926,437.4325562,435.4946289,417.2649885,10.130578819360514
TataMotors,2017-11-20,421.0,425.7000122,420.1000061,423.0,420.3884583,4051153,419.1958313,410.8974304,406.1270447,411.742157,415.5187073,419.9411926,437.4325562,414.83011737142857,5.435943004052178
TataMotors,2017-11-21,424.4500122,430.0,422.5,424.25,421.6307373,6745407,420.3884583,419.1958313,410.8974304,406.1270447,411.742157,415.5187073,419.9411926,415.0714809,5.730247304292647
TataMotors,2017-11-22,425.4500122,433.0,424.5,428.6000061,425.9538574,7899417,421.6307373,420.3884583,419.1958313,410.8974304,406.1270447,411.742157,415.5187073,416.5622166285715,7.067348167900308
TataMotors,2017-11-23,428.6000061,431.0499878,422.4500122,426.25,423.6183777,7374216,425.9538574,421.6307373,420.3884583,419.1958313,410.8974304,406.1270447,411.742157,418.25881958571426,7.142497973883819
TataMotors,2017-11-24,427.0,429.9500122,424.25,425.5,422.8730164,5108182,423.6183777,425.9538574,421.6307373,420.3884583,419.1958313,410.8974304,406.1270447,420.65110125714284,4.832898251166301
TataMotors,2017-11-27,423.0,424.75,417.7999878,421.3999939,418.7983093,7946028,422.8730164,423.6183777,425.9538574,421.6307373,420.3884583,419.1958313,410.8974304,421.7797982428571,2.566530657158695
TataMotors,2017-11-28,419.7999878,422.25,414.5,415.9500122,413.3819885,6217480,418.7983093,422.8730164,423.6183777,425.9538574,421.6307373,420.3884583,419.1958313,420.9492492714286,4.052573664612631
TataMotors,2017-11-29,415.8999939,419.4500122,412.0499878,413.9500122,411.3943176,4327453,413.3819885,418.7983093,422.8730164,423.6183777,425.9538574,421.6307373,420.3884583,419.66437202857145,5.446191113524732
TataMotors,2017-11-30,410.3999939,412.25,402.25,404.1499939,401.6548157,25646262,411.3943176,413.3819885,418.7983093,422.8730164,423.6183777,425.9538574,421.6307373,416.8106689428572,8.577472078372965
TataMotors,2017-12-01,407.8999939,410.25,396.5,398.8999939,396.4372253,7959197,401.6548157,411.3943176,413.3819885,418.7983093,422.8730164,423.6183777,425.9538574,412.5940072142857,10.395959321655095
TataMotors,2017-12-04,405.7999878,411.25,401.7000122,403.6499939,401.1579285,10043491,396.4372253,401.6548157,411.3943176,413.3819885,418.7983093,422.8730164,423.6183777,409.3853716142857,9.879571314611544
TataMotors,2017-12-05,404.5499878,405.5,396.5499878,402.25,399.766571,7144542,401.1579285,396.4372253,401.6548157,411.3943176,413.3819885,418.7983093,422.8730164,406.08445084285717,8.366279479553603
TataMotors,2017-12-06,400.2000122,404.0,395.0,397.0499878,394.5986328,5573968,399.766571,401.1579285,396.4372253,401.6548157,411.3943176,413.3819885,418.7983093,402.6273542,7.148298082282308
TataMotors,2017-12-07,398.0,405.2999878,397.1499939,402.0,399.5180969,7998863,394.5986328,399.766571,401.1579285,396.4372253,401.6548157,411.3943176,413.3819885,400.64679825714285,5.371779686012172
TataMotors,2017-12-08,406.0,413.75,406.0,411.1499939,408.6116028,12288946,399.5180969,394.5986328,399.766571,401.1579285,396.4372253,401.6548157,411.3943176,400.24926757142856,4.471368672426716
TataMotors,2017-12-11,412.0,415.2000122,409.0499878,410.1499939,407.6177673,5066242,408.6116028,399.5180969,394.5986328,399.766571,401.1579285,396.4372253,401.6548157,401.1011178,5.27886521665033
TataMotors,2017-12-12,411.5499878,415.5,405.9500122,406.8500061,404.3381653,6151197,407.6177673,408.6116028,399.5180969,394.5986328,399.766571,401.1579285,396.4372253,402.2298235142857,4.949869610956782
TataMotors,2017-12-13,407.0,409.8500061,400.0,401.9500122,399.4684143,5140689,404.3381653,407.6177673,408.6116028,399.5180969,394.5986328,399.766571,401.1579285,401.9884643428572,5.051004803873224
TataMotors,2017-12-14,404.0,404.5499878,398.2000122,402.3999939,399.9156189,4674026,399.4684143,404.3381653,407.6177673,408.6116028,399.5180969,394.5986328,399.766571,402.00975689999996,5.040380305832013
TataMotors,2017-12-15,406.5,409.0,404.2000122,405.1000061,402.598938,5614113,399.9156189,399.4684143,404.3381653,407.6177673,408.6116028,399.5180969,394.5986328,403.15265764285715,3.845157581325561
TataMotors,2017-12-18,399.0,409.8999939,389.2999878,405.7999878,403.2946167,5356208,402.598938,399.9156189,399.4684143,404.3381653,407.6177673,408.6116028,399.5180969,403.69216047142856,3.4996213704124526
TataMotors,2017-12-19,407.3500061,421.7000122,407.3500061,420.1000061,417.5063477,9686883,403.2946167,402.598938,399.9156189,399.4684143,404.3381653,407.6177673,408.6116028,404.96283831428576,6.175389314543645
TataMotors,2017-12-20,421.9500122,427.75,419.25,422.6000061,419.9909058,11191127,417.5063477,403.2946167,402.598938,399.9156189,399.4684143,404.3381653,407.6177673,406.7304295285714,8.423539563304553
TataMotors,2017-12-21,424.0,426.0499878,419.5499878,420.7999878,418.2020264,4885225,419.9909058,417.5063477,403.2946167,402.598938,399.9156189,399.4684143,404.3381653,408.71098111428574,9.346591421501296
